,item_count,item_pred_rank
1361,508.0,0.0
1362,493.0,28.0
1363,506.0,0.0
1364,487.0,0.0
1365,497.0,0.0
1366,503.0,17.0
1367,536.0,10.0
1368,490.0,0.0
1369,503.0,0.0
1370,483.0,8.0
1371,475.0,0.0
1372,496.0,0.0
1373,485.0,0.0
1374,512.0,63.0
1375,489.0,28.0
1376,482.0,0.0
1377,500.0,0.0
1378,488.0,152.0
1379,484.0,34.0
1380,469.0,0.0
1381,510.0,0.0
1382,519.0,0.0
1383,488.0,0.0
1384,485.0,0.0
1385,521.0,0.0
1386,519.0,0.0
1387,470.0,14.0
1388,506.0,6.0
1389,492.0,31.0
1390,491.0,0.0
1391,502.0,0.0
1392,520.0,0.0
1393,496.0,26.0
1394,485.0,0.0
1395,470.0,0.0
1396,509.0,0.0
1397,492.0,35.0
1398,509.0,9.0
1399,479.0,2.0
1400,494.0,10.0
1401,485.0,0.0
1402,476.0,0.0
1403,495.0,43.0
1404,506.0,0.0
1405,526.0,0.0
1406,502.0,0.0
1407,507.0,0.0
1408,478.0,0.0
1409,491.0,0.0
1410,498.0,0.0
1411,493.0,31.0
1412,491.0,0.0
1413,503.0,16.0
1414,500.0,4.0
1415,496.0,0.0
1416,513.0,7.0
1417,518.0,0.0
1418,503.0,0.0
1419,510.0,9.0
1420,510.0,0.0
1421,491.0,0.0
1422,499.0,0.0
1423,467.0,0.0
1424,488.0,0.0
1425,490.0,9.0
1426,495.0,0.0
1427,480.0,0.0
1428,512.0,6.0
1429,524.0,94.0
1430,506.0,0.0
1431,510.0,0.0
1432,485.0,0.0
1433,485.0,0.0
1434,499.0,0.0
1435,503.0,0.0
1436,534.0,0.0
1437,488.0,16.0
1438,481.0,0.0
1439,478.0,0.0
1440,505.0,87.0
1441,485.0,0.0
1442,506.0,0.0
1443,496.0,28.0
1444,486.0,0.0
1445,475.0,0.0
1446,499.0,27.0
1447,514.0,0.0
1448,501.0,0.0
1449,514.0,0.0
1450,485.0,0.0
1451,507.0,0.0
1452,498.0,20.0
1453,505.0,20.0
1454,489.0,77.0
1455,503.0,0.0
1456,473.0,19.0
1457,524.0,0.0
1458,496.0,0.0
1459,493.0,0.0
1460,524.0,45.0
1461,499.0,43.0
1462,505.0,0.0
1463,489.0,0.0
1464,505.0,54.0
1465,524.0,0.0
1466,504.0,0.0
1467,500.0,0.0
1468,482.0,0.0
1469,509.0,20.0
1470,492.0,0.0
1471,493.0,99.0
1472,518.0,0.0
1473,508.0,0.0
1474,486.0,0.0
1475,503.0,48.0
1476,519.0,0.0
1477,508.0,0.0
1478,478.0,0.0
1479,494.0,0.0
1480,511.0,0.0
1481,483.0,0.0
1482,515.0,14.0
1483,498.0,0.0
1484,509.0,0.0
1485,519.0,0.0
1486,502.0,0.0
1487,510.0,0.0
1488,529.0,0.0
1489,484.0,0.0
1490,488.0,0.0
1491,510.0,70.0
1492,485.0,0.0
1493,520.0,5.0
1494,495.0,0.0
1495,482.0,22.0
1496,508.0,0.0
1497,480.0,0.0
1498,516.0,0.0
1499,484.0,0.0
1500,521.0,13.0
1501,504.0,21.0
1502,489.0,23.0
1503,512.0,0.0
1504,484.0,0.0
1505,477.0,3.0
1506,508.0,0.0
1507,476.0,10.0
1508,541.0,80.0
1509,504.0,50.0
1510,508.0,0.0
1511,490.0,0.0
1512,524.0,0.0
1513,504.0,9.0
1514,499.0,0.0
1515,510.0,0.0
1516,476.0,0.0
1517,507.0,0.0
1518,478.0,18.0
1519,493.0,40.0
1520,510.0,0.0
1521,481.0,6.0
1522,490.0,0.0
1523,481.0,0.0
1524,510.0,4.0
1525,507.0,21.0
1526,490.0,0.0
1527,506.0,31.0
1528,498.0,0.0
1529,508.0,0.0
1530,493.0,0.0
1531,477.0,0.0
1532,501.0,16.0
1533,500.0,8.0
1534,491.0,0.0
1535,497.0,0.0
1536,474.0,0.0
1537,509.0,42.0
1538,504.0,0.0
1539,495.0,0.0
1540,501.0,39.0
1541,494.0,0.0
1542,494.0,0.0
1543,497.0,9.0
1544,523.0,0.0
1545,511.0,0.0
1546,475.0,0.0
1547,508.0,8.0
1548,487.0,0.0
1549,493.0,0.0
1550,516.0,0.0
1551,517.0,12.0
1552,502.0,0.0
1553,488.0,16.0
1554,497.0,6.0
1555,497.0,0.0
1556,505.0,6.0
1557,506.0,14.0
1558,484.0,14.0
1559,497.0,78.0
1560,501.0,0.0
1561,482.0,0.0
1562,490.0,0.0
1563,522.0,0.0
1564,507.0,0.0
1565,491.0,0.0
1566,492.0,21.0
1567,505.0,2.0
1568,481.0,0.0
1569,503.0,0.0
1570,504.0,0.0
1571,495.0,44.0
1572,480.0,0.0
1573,511.0,7.0
1574,485.0,0.0
1575,490.0,0.0
1576,484.0,0.0
1577,501.0,0.0
1578,509.0,22.0
1579,509.0,8.0
1580,500.0,10.0
1581,495.0,10.0
1582,525.0,0.0
1583,480.0,0.0
1584,506.0,2.0
1585,511.0,0.0
1586,503.0,0.0
1587,516.0,0.0
1588,497.0,53.0
1589,482.0,0.0
1590,495.0,7.0
1591,503.0,0.0
1592,511.0,0.0
1593,492.0,0.0
1594,493.0,0.0
1595,488.0,35.0
1596,488.0,0.0
1597,498.0,0.0
1598,500.0,0.0
1599,488.0,9.0
1600,499.0,15.0
1601,511.0,7.0
1602,502.0,217.0
1603,486.0,91.0
1604,495.0,0.0
1605,485.0,22.0
1606,487.0,0.0
1607,508.0,0.0
1608,496.0,10.0
1609,489.0,0.0
1610,496.0,0.0
1611,501.0,6.0
1612,503.0,8.0
1613,499.0,7.0
1614,514.0,18.0
1615,515.0,43.0
1616,483.0,0.0
1617,505.0,3.0
1618,515.0,12.0
1619,498.0,41.0
1620,515.0,18.0
1621,481.0,0.0
1622,511.0,0.0
1623,499.0,18.0
1624,505.0,0.0
1625,517.0,0.0
1626,480.0,0.0
1627,498.0,0.0
1628,483.0,0.0
1629,533.0,10.0
1630,501.0,0.0
1631,504.0,0.0
1632,533.0,0.0
1633,497.0,7.0
1634,501.0,0.0
1635,477.0,0.0
1636,490.0,19.0
1637,491.0,63.0
1638,505.0,7.0
1639,503.0,0.0
1640,495.0,0.0
1641,501.0,0.0
1642,492.0,13.0
1643,506.0,50.0
1644,509.0,0.0
1645,514.0,29.0
1646,535.0,7.0
1647,519.0,0.0
1648,502.0,0.0
1649,500.0,0.0
1650,486.0,0.0
1651,500.0,0.0
1652,511.0,0.0
1653,491.0,0.0
1654,511.0,0.0
1655,510.0,15.0
1656,481.0,0.0
1657,507.0,0.0
1658,482.0,22.0
1659,490.0,1.0
1660,489.0,94.0
1661,511.0,0.0
1662,512.0,0.0
1663,488.0,25.0
1664,508.0,0.0
1665,508.0,98.0
1666,510.0,13.0
1667,495.0,0.0
1668,502.0,46.0
1669,509.0,19.0
1670,491.0,0.0
1671,486.0,0.0
1672,459.0,0.0
1673,476.0,36.0
1674,503.0,9.0
1675,514.0,5.0
1676,496.0,9.0
1677,490.0,1.0
1678,482.0,0.0
1679,510.0,0.0
1680,494.0,12.0
1681,494.0,16.0
1682,516.0,0.0
1683,504.0,41.0
1684,506.0,0.0
1685,490.0,27.0
1686,529.0,6.0
1687,501.0,0.0
1688,509.0,0.0
1689,501.0,0.0
1690,548.0,34.0
1691,514.0,51.0
1692,466.0,27.0
1693,511.0,0.0
1694,510.0,0.0
1695,499.0,7.0
1696,506.0,0.0
1697,499.0,0.0
1698,504.0,0.0
1699,522.0,0.0
1700,483.0,2.0
1701,484.0,0.0
1702,489.0,0.0
1703,547.0,0.0
1704,487.0,0.0
1705,509.0,0.0
1706,491.0,42.0
1707,468.0,0.0
1708,501.0,0.0
1709,507.0,14.0
1710,527.0,18.0
1711,466.0,0.0
1712,496.0,16.0
1713,521.0,27.0
1714,479.0,0.0
1715,489.0,2.0
1716,512.0,0.0
1717,460.0,0.0
1718,496.0,0.0
1719,501.0,0.0
1720,516.0,35.0
1721,502.0,19.0
1722,496.0,5.0
1723,501.0,60.0
1724,484.0,0.0
1725,518.0,0.0
1726,498.0,0.0
1727,498.0,0.0
1728,496.0,0.0
1729,476.0,0.0
1730,522.0,34.0
1731,514.0,9.0
1732,503.0,41.0
1733,511.0,6.0
1734,514.0,0.0
1735,500.0,0.0
1736,467.0,0.0
1737,493.0,17.0
1738,500.0,0.0
1739,498.0,26.0
1740,495.0,0.0
1741,506.0,0.0
1742,484.0,0.0
1743,501.0,27.0
1744,493.0,69.0
1745,516.0,0.0
1746,517.0,0.0
1747,477.0,0.0
1748,499.0,7.0
1749,508.0,37.0
1750,470.0,0.0
1751,491.0,0.0
1752,474.0,9.0
1753,510.0,43.0
1754,499.0,0.0
1755,522.0,0.0
1756,488.0,0.0
1757,516.0,0.0
1758,503.0,0.0
1759,492.0,15.0
1760,501.0,30.0
1761,467.0,0.0
1762,492.0,12.0
1763,491.0,0.0
1764,481.0,0.0
1765,536.0,113.0
1766,530.0,133.0
1767,503.0,9.0
1768,481.0,0.0
1769,511.0,25.0
1770,479.0,9.0
1771,502.0,59.0
1772,478.0,0.0
1773,524.0,0.0
1774,514.0,0.0
1775,512.0,0.0
1776,525.0,0.0
1777,486.0,0.0
1778,504.0,0.0
1779,513.0,0.0
1780,486.0,11.0
1781,503.0,0.0
1782,505.0,0.0
1783,500.0,17.0
1784,511.0,0.0
1785,482.0,27.0
1786,496.0,0.0
1787,498.0,43.0
1788,499.0,16.0
1789,514.0,12.0
1790,516.0,0.0
1791,500.0,4.0
1792,475.0,0.0
1793,500.0,0.0
1794,480.0,0.0
1795,533.0,0.0
1796,523.0,0.0
1797,508.0,0.0
1798,490.0,0.0
1799,485.0,0.0
1800,497.0,0.0
1801,515.0,0.0
1802,484.0,0.0
1803,477.0,0.0
1804,502.0,0.0
1805,503.0,0.0
1806,506.0,0.0
1807,540.0,10.0
1808,501.0,0.0
1809,482.0,0.0
1810,488.0,0.0
1811,535.0,0.0
1812,498.0,0.0
1813,498.0,0.0
1814,541.0,19.0
1815,508.0,0.0
1816,518.0,65.0
1817,501.0,0.0
1818,498.0,0.0
1819,509.0,0.0
1820,502.0,0.0
1821,493.0,28.0
1822,477.0,0.0
1823,510.0,28.0
1824,520.0,14.0
1825,494.0,0.0
1826,523.0,0.0
1827,500.0,0.0
1828,515.0,0.0
1829,481.0,0.0
1830,531.0,36.0
1831,503.0,0.0
1832,508.0,10.0
1833,491.0,6.0
1834,501.0,0.0
1835,492.0,0.0
1836,521.0,0.0
1837,500.0,0.0
1838,502.0,40.0
1839,507.0,0.0
1840,505.0,38.0
1841,492.0,0.0
1842,489.0,11.0
1843,510.0,21.0
1844,506.0,14.0
1845,511.0,39.0
1846,507.0,19.0
1847,499.0,0.0
1848,510.0,0.0
1849,473.0,0.0
1850,525.0,91.0
1851,516.0,0.0
1852,518.0,0.0
1853,471.0,0.0
1854,499.0,31.0
1855,506.0,0.0
1856,496.0,18.0
1857,465.0,20.0
1858,507.0,0.0
1859,497.0,0.0
1860,490.0,0.0
1861,505.0,7.0
1862,500.0,0.0
1863,498.0,0.0
1864,483.0,0.0
1865,528.0,0.0
1866,495.0,0.0
1867,497.0,0.0
1868,508.0,0.0
1869,521.0,9.0
1870,494.0,0.0
1871,486.0,10.0
1872,481.0,0.0
1873,514.0,0.0
1874,499.0,0.0
1875,502.0,93.0
1876,490.0,0.0
1877,478.0,2.0
1878,480.0,0.0
1879,504.0,0.0
1880,508.0,0.0
1881,496.0,0.0
1882,493.0,0.0
1883,534.0,0.0
1884,473.0,10.0
1885,503.0,77.0
1886,509.0,22.0
1887,482.0,0.0
1888,526.0,0.0
1889,503.0,0.0
1890,486.0,0.0
1891,515.0,24.0
1892,527.0,0.0
1893,507.0,29.0
1894,509.0,0.0
1895,488.0,0.0
1896,482.0,0.0
1897,529.0,50.0
1898,502.0,0.0
1899,456.0,10.0
1900,506.0,0.0
1901,524.0,0.0
1902,489.0,0.0
1903,515.0,19.0
1904,517.0,18.0
1905,501.0,0.0
1906,520.0,0.0
1907,505.0,5.0
1908,508.0,21.0
1909,489.0,0.0
1910,520.0,27.0
1911,507.0,0.0
1912,505.0,0.0
1913,499.0,14.0
1914,486.0,0.0
1915,495.0,0.0
1916,500.0,0.0
1917,509.0,7.0
1918,505.0,0.0
1919,510.0,33.0
1920,516.0,9.0
1921,489.0,0.0
1922,516.0,0.0
1923,496.0,0.0
1924,517.0,47.0
1925,479.0,0.0
1926,492.0,44.0
1927,486.0,9.0
1928,484.0,0.0
1929,478.0,0.0
1930,534.0,0.0
1931,475.0,0.0
1932,512.0,0.0
1933,483.0,46.0
1934,492.0,0.0
1935,496.0,0.0
1936,501.0,0.0
1937,494.0,0.0
1938,484.0,0.0
1939,535.0,9.0
1940,501.0,0.0
1941,497.0,0.0
1942,533.0,0.0
1943,506.0,32.0
1944,511.0,6.0
1945,506.0,0.0
1946,489.0,0.0
1947,505.0,0.0
1948,510.0,9.0
1949,500.0,0.0
1950,476.0,35.0
1951,500.0,0.0
1952,488.0,27.0
1953,533.0,0.0
1954,509.0,0.0
1955,528.0,2.0
1956,498.0,25.0
1957,509.0,1.0
1958,490.0,0.0
1959,514.0,0.0
1960,503.0,6.0
1961,499.0,0.0
1962,488.0,0.0
1963,483.0,0.0
1964,479.0,0.0
1965,499.0,0.0
1966,476.0,0.0
1967,506.0,0.0
1968,498.0,0.0
1969,502.0,0.0
1970,523.0,9.0
1971,500.0,4.0
1972,500.0,6.0
1973,480.0,5.0
1974,507.0,0.0
1975,506.0,0.0
1976,505.0,0.0
1977,492.0,0.0
1978,499.0,0.0
1979,487.0,0.0
1980,503.0,0.0
1981,495.0,0.0
1982,504.0,0.0
1983,492.0,0.0
1984,476.0,0.0
1985,505.0,0.0
1986,511.0,36.0
1987,497.0,0.0
1988,493.0,0.0
1989,487.0,0.0
1990,511.0,44.0
1991,518.0,0.0
1992,520.0,0.0
1993,535.0,3.0
1994,508.0,0.0
1995,493.0,0.0
1996,491.0,0.0
1997,513.0,0.0
1998,500.0,0.0
1999,514.0,0.0
2000,523.0,121.0
2001,513.0,8.0
2002,470.0,8.0
2003,504.0,0.0
2004,497.0,114.0
2005,500.0,26.0
2006,486.0,11.0
2007,524.0,0.0
2008,524.0,19.0
2009,498.0,19.0
2010,486.0,67.0
2011,477.0,0.0
2012,506.0,78.0
2013,488.0,21.0
2014,498.0,3.0
2015,486.0,0.0
2016,499.0,8.0
2017,488.0,31.0
2018,506.0,0.0
2019,516.0,0.0
2020,511.0,1.0
2021,490.0,0.0
2022,477.0,0.0
2023,494.0,0.0
2024,490.0,0.0
2025,498.0,21.0
2026,500.0,0.0
2027,484.0,0.0
2028,488.0,0.0
2029,491.0,0.0
2030,492.0,0.0
2031,508.0,0.0
2032,484.0,0.0
2033,477.0,0.0
2034,510.0,0.0
2035,510.0,10.0
2036,513.0,0.0
2037,493.0,23.0
2038,498.0,0.0
2039,531.0,101.0
2040,496.0,0.0
2041,483.0,0.0
2042,481.0,20.0
2043,492.0,19.0
2044,480.0,0.0
2045,486.0,8.0
2046,468.0,0.0
2047,522.0,0.0
2048,510.0,0.0
2049,489.0,0.0
2050,482.0,0.0
2051,473.0,0.0
2052,528.0,38.0
2053,510.0,6.0
2054,500.0,0.0
2055,485.0,2.0
2056,481.0,0.0
2057,513.0,9.0
2058,486.0,0.0
2059,517.0,0.0
2060,486.0,8.0
2061,474.0,0.0
2062,504.0,18.0
2063,491.0,0.0
2064,492.0,0.0
2065,513.0,0.0
2066,511.0,0.0
2067,492.0,4.0
2068,523.0,0.0
2069,498.0,0.0
2070,498.0,34.0
2071,501.0,4.0
2072,506.0,0.0
2073,491.0,0.0
2074,488.0,17.0
2075,510.0,47.0
2076,505.0,29.0
2077,504.0,62.0
2078,526.0,5.0
2079,517.0,86.0
2080,523.0,0.0
2081,483.0,14.0
2082,520.0,0.0
2083,494.0,43.0
2084,489.0,0.0
2085,494.0,0.0
2086,500.0,0.0
2087,493.0,0.0
2088,529.0,11.0
2089,492.0,0.0
2090,496.0,135.0
2091,460.0,0.0
2092,506.0,19.0
2093,504.0,47.0
2094,466.0,0.0
2095,483.0,96.0
2096,466.0,0.0
2097,502.0,0.0
2098,509.0,0.0
2099,477.0,0.0
2100,496.0,57.0
2101,515.0,9.0
2102,511.0,36.0
2103,484.0,0.0
2104,469.0,0.0
2105,510.0,40.0
2106,515.0,0.0
2107,482.0,0.0
2108,496.0,0.0
2109,504.0,21.0
2110,491.0,10.0
2111,471.0,0.0
2112,511.0,0.0
2113,485.0,0.0
2114,511.0,36.0
2115,496.0,0.0
2116,492.0,0.0
2117,530.0,1.0
2118,459.0,0.0
2119,495.0,0.0
2120,520.0,22.0
2121,518.0,0.0
2122,491.0,16.0
2123,491.0,22.0
2124,486.0,0.0
2125,518.0,28.0
2126,494.0,2.0
2127,502.0,0.0
2128,482.0,0.0
2129,498.0,41.0
2130,497.0,0.0
2131,509.0,22.0
2132,509.0,34.0
2133,480.0,8.0
2134,490.0,0.0
2135,499.0,37.0
2136,509.0,84.0
2137,515.0,8.0
2138,518.0,0.0
2139,494.0,0.0
2140,487.0,0.0
2141,495.0,4.0
2142,479.0,0.0
2143,510.0,30.0
2144,502.0,4.0
2145,515.0,0.0
2146,506.0,0.0
2147,480.0,1.0
2148,505.0,9.0
2149,512.0,0.0
2150,503.0,0.0
2151,496.0,0.0
2152,493.0,92.0
2153,489.0,15.0
2154,513.0,0.0
2155,494.0,3.0
2156,503.0,9.0
2157,482.0,0.0
2158,529.0,0.0
2159,485.0,17.0
2160,482.0,0.0
2161,502.0,23.0
2162,508.0,20.0
2163,499.0,0.0
2164,479.0,18.0
2165,504.0,0.0
2166,496.0,0.0
2167,496.0,5.0
2168,497.0,1.0
2169,480.0,39.0
2170,520.0,41.0
2171,528.0,88.0
2172,500.0,15.0
2173,509.0,0.0
2174,534.0,71.0
2175,479.0,0.0
2176,509.0,0.0
2177,516.0,0.0
2178,503.0,114.0
2179,478.0,9.0
2180,457.0,15.0
2181,488.0,42.0
2182,492.0,0.0
2183,505.0,0.0
2184,471.0,0.0
2185,506.0,0.0
2186,510.0,0.0
2187,502.0,0.0
2188,495.0,0.0
2189,484.0,0.0
2190,523.0,31.0
2191,505.0,0.0
2192,490.0,0.0
2193,520.0,59.0
2194,478.0,0.0
2195,473.0,0.0
2196,504.0,0.0
2197,491.0,0.0
2198,518.0,24.0
2199,535.0,0.0
2200,498.0,0.0
2201,507.0,0.0
2202,516.0,0.0
2203,501.0,0.0
2204,500.0,0.0
2205,519.0,10.0
2206,521.0,0.0
2207,505.0,0.0
2208,511.0,0.0
2209,483.0,0.0
2210,494.0,0.0
2211,521.0,24.0
2212,533.0,227.0
2213,508.0,0.0
2214,512.0,10.0
2215,490.0,18.0
2216,489.0,36.0
2217,512.0,0.0
2218,520.0,0.0
2219,500.0,0.0
2220,487.0,0.0
2221,495.0,0.0
2222,497.0,0.0
2223,522.0,0.0
2224,494.0,51.0
2225,471.0,0.0
2226,487.0,54.0
2227,525.0,0.0
2228,492.0,9.0
2229,501.0,0.0
2230,497.0,0.0
2231,487.0,50.0
2232,511.0,0.0
2233,508.0,0.0
2234,496.0,0.0
2235,501.0,0.0
2236,494.0,13.0
2237,514.0,0.0
2238,513.0,0.0
2239,509.0,0.0
2240,488.0,0.0
2241,528.0,0.0
2242,518.0,0.0
2243,510.0,0.0
2244,478.0,0.0
2245,524.0,0.0
2246,524.0,0.0
2247,516.0,9.0
2248,501.0,9.0
2249,504.0,0.0
2250,516.0,0.0
2251,485.0,0.0
2252,504.0,5.0
2253,502.0,0.0
2254,514.0,26.0
2255,484.0,9.0
2256,483.0,0.0
2257,493.0,0.0
2258,536.0,0.0
2259,510.0,0.0
2260,508.0,0.0
2261,499.0,0.0
2262,499.0,0.0
2263,504.0,8.0
2264,515.0,44.0
2265,529.0,9.0
2266,525.0,5.0
2267,501.0,0.0
2268,504.0,0.0
2269,500.0,0.0
2270,529.0,8.0
2271,493.0,27.0
2272,488.0,0.0
2273,472.0,26.0
2274,503.0,0.0
2275,482.0,0.0
2276,475.0,0.0
2277,476.0,0.0
2278,487.0,15.0
2279,494.0,8.0
2280,515.0,0.0
2281,474.0,0.0
2282,501.0,27.0
2283,491.0,0.0
2284,529.0,35.0
2285,535.0,0.0
2286,518.0,0.0
2287,519.0,112.0
2288,494.0,5.0
2289,508.0,19.0
2290,493.0,0.0
2291,485.0,0.0
2292,467.0,0.0
2293,505.0,0.0
2294,476.0,0.0
2295,488.0,10.0
2296,524.0,0.0
2297,482.0,0.0
2298,505.0,133.0
2299,510.0,0.0
2300,503.0,0.0
2301,502.0,0.0
2302,490.0,0.0
2303,510.0,14.0
2304,503.0,0.0
2305,481.0,0.0
2306,509.0,0.0
2307,482.0,40.0
2308,526.0,9.0
2309,511.0,0.0
2310,522.0,32.0
2311,512.0,0.0
2312,512.0,12.0
2313,500.0,0.0
2314,510.0,0.0
2315,479.0,0.0
2316,505.0,0.0
2317,492.0,10.0
2318,484.0,0.0
2319,493.0,0.0
2320,500.0,0.0
2321,509.0,0.0
2322,534.0,0.0
2323,481.0,0.0
2324,485.0,0.0
2325,532.0,36.0
2326,510.0,0.0
2327,505.0,31.0
2328,505.0,0.0
2329,506.0,14.0
2330,502.0,0.0
2331,504.0,0.0
2332,506.0,0.0
2333,496.0,0.0
2334,502.0,10.0
2335,486.0,0.0
2336,492.0,5.0
2337,529.0,8.0
2338,495.0,0.0
2339,504.0,0.0
2340,506.0,0.0
2341,504.0,8.0
2342,491.0,0.0
2343,496.0,63.0
2344,504.0,42.0
2345,505.0,14.0
2346,500.0,0.0
2347,481.0,0.0
2348,516.0,18.0
2349,482.0,0.0
2350,517.0,0.0
2351,502.0,0.0
2352,514.0,0.0
2353,498.0,0.0
2354,476.0,5.0
2355,530.0,8.0
2356,509.0,0.0
2357,498.0,0.0
2358,498.0,12.0
2359,493.0,9.0
2360,462.0,0.0
2361,518.0,0.0
2362,479.0,0.0
2363,482.0,57.0
2364,498.0,0.0
2365,521.0,35.0
2366,488.0,65.0
2367,497.0,53.0
2368,494.0,0.0
2369,531.0,0.0
2370,499.0,39.0
2371,475.0,1.0
2372,499.0,0.0
2373,511.0,9.0
2374,498.0,0.0
2375,516.0,7.0
2376,521.0,17.0
2377,487.0,0.0
2378,475.0,0.0
2379,520.0,0.0
2380,471.0,31.0
2381,520.0,0.0
2382,500.0,0.0
2383,515.0,62.0
2384,499.0,10.0
2385,475.0,0.0
2386,470.0,0.0
2387,482.0,0.0
2388,525.0,10.0
2389,547.0,30.0
2390,492.0,0.0
2391,492.0,0.0
2392,480.0,15.0
2393,514.0,0.0
2394,520.0,0.0
2395,497.0,0.0
2396,501.0,0.0
2397,489.0,0.0
2398,510.0,10.0
2399,494.0,0.0
2400,476.0,0.0
2401,496.0,0.0
2402,491.0,39.0
2403,504.0,4.0
2404,509.0,0.0
2405,503.0,0.0
2406,502.0,0.0
2407,485.0,9.0
2408,515.0,0.0
2409,519.0,154.0
2410,481.0,15.0
2411,503.0,19.0
2412,503.0,24.0
2413,501.0,0.0
2414,507.0,54.0
2415,509.0,8.0
2416,506.0,0.0
2417,493.0,0.0
2418,481.0,0.0
2419,481.0,0.0
2420,502.0,0.0
2421,517.0,0.0
2422,514.0,0.0
2423,506.0,9.0
2424,514.0,27.0
2425,473.0,0.0
2426,522.0,10.0
2427,491.0,0.0
2428,482.0,0.0
2429,519.0,29.0
2430,505.0,5.0
2431,488.0,34.0
2432,518.0,32.0
2433,479.0,0.0
2434,506.0,0.0
2435,521.0,0.0
2436,490.0,2.0
2437,500.0,0.0
2438,499.0,13.0
2439,520.0,0.0
2440,480.0,13.0
2441,490.0,0.0
2442,482.0,0.0
2443,470.0,0.0
2444,465.0,0.0
2445,508.0,0.0
2446,485.0,9.0
2447,492.0,0.0
2448,505.0,50.0
2449,512.0,0.0
2450,501.0,31.0
2451,480.0,0.0
2452,481.0,0.0
2453,501.0,31.0
2454,485.0,75.0
2455,481.0,35.0
2456,509.0,23.0
2457,475.0,0.0
2458,509.0,14.0
2459,497.0,0.0
2460,492.0,0.0
2461,501.0,10.0
2462,512.0,0.0
2463,501.0,4.0
2464,508.0,152.0
2465,497.0,21.0
2466,471.0,0.0
2467,486.0,7.0
2468,530.0,0.0
2469,510.0,0.0
2470,498.0,0.0
2471,506.0,15.0
2472,520.0,20.0
2473,517.0,0.0
2474,512.0,0.0
2475,484.0,0.0
2476,474.0,0.0
2477,512.0,0.0
2478,481.0,0.0
2479,499.0,3.0
2480,493.0,0.0
2481,494.0,10.0
2482,490.0,2.0
2483,490.0,34.0
2484,509.0,0.0
2485,487.0,0.0
2486,504.0,39.0
2487,519.0,0.0
2488,476.0,0.0
2489,517.0,8.0
2490,491.0,0.0
2491,501.0,4.0
2492,491.0,0.0
2493,491.0,0.0
2494,499.0,0.0
2495,497.0,81.0
2496,510.0,22.0
2497,500.0,75.0
2498,521.0,0.0
2499,518.0,1.0
2500,492.0,0.0
2501,488.0,0.0
2502,499.0,0.0
2503,487.0,18.0
2504,488.0,0.0
2505,493.0,0.0
2506,485.0,0.0
2507,526.0,29.0
2508,510.0,0.0
2509,488.0,113.0
2510,485.0,9.0
2511,497.0,0.0
2512,488.0,12.0
2513,480.0,8.0
2514,492.0,0.0
2515,496.0,0.0
2516,499.0,0.0
2517,483.0,33.0
2518,491.0,0.0
2519,508.0,0.0
2520,467.0,0.0
2521,499.0,0.0
2522,515.0,0.0
2523,496.0,0.0
2524,494.0,19.0
2525,508.0,28.0
2526,503.0,9.0
2527,503.0,36.0
2528,510.0,0.0
2529,514.0,0.0
2530,471.0,9.0
2531,521.0,192.0
2532,482.0,0.0
2533,516.0,14.0
2534,492.0,0.0
2535,517.0,0.0
2536,494.0,9.0
2537,524.0,22.0
2538,492.0,99.0
2539,505.0,0.0
2540,511.0,0.0
2541,480.0,0.0
2542,499.0,0.0
2543,480.0,0.0
2544,511.0,3.0
2545,510.0,35.0
2546,493.0,0.0
2547,486.0,0.0
2548,504.0,0.0
2549,497.0,0.0
2550,490.0,0.0
2551,486.0,10.0
2552,464.0,0.0
2553,523.0,32.0
2554,479.0,0.0
2555,518.0,0.0
2556,506.0,48.0
2557,496.0,54.0
2558,493.0,0.0
2559,491.0,0.0
2560,505.0,131.0
2561,521.0,0.0
2562,485.0,0.0
2563,463.0,0.0
2564,480.0,5.0
2565,476.0,2.0
2566,507.0,0.0
2567,494.0,0.0
2568,500.0,0.0
2569,479.0,5.0
2570,491.0,0.0
2571,485.0,0.0
2572,520.0,54.0
2573,517.0,0.0
2574,501.0,0.0
2575,527.0,27.0
2576,522.0,0.0
2577,481.0,0.0
2578,491.0,8.0
2579,467.0,6.0
2580,501.0,0.0
2581,501.0,66.0
2582,482.0,0.0
2583,498.0,0.0
2584,511.0,110.0
2585,510.0,133.0
2586,490.0,0.0
2587,495.0,9.0
2588,491.0,7.0
2589,509.0,0.0
2590,523.0,92.0
2591,512.0,0.0
2592,502.0,0.0
2593,507.0,0.0
2594,517.0,0.0
2595,495.0,83.0
2596,498.0,0.0
2597,512.0,10.0
2598,481.0,0.0
2599,508.0,0.0
2600,496.0,24.0
2601,513.0,12.0
2602,502.0,0.0
2603,517.0,0.0
2604,465.0,33.0
2605,490.0,0.0
2606,503.0,0.0
2607,491.0,72.0
2608,490.0,0.0
2609,492.0,49.0
2610,514.0,0.0
2611,518.0,100.0
2612,515.0,0.0
2613,464.0,0.0
2614,498.0,2.0
2615,495.0,0.0
2616,490.0,0.0
2617,526.0,10.0
2618,486.0,32.0
2619,508.0,0.0
2620,519.0,0.0
2621,515.0,0.0
2622,495.0,0.0
2623,491.0,5.0
2624,502.0,0.0
2625,494.0,174.0
2626,476.0,0.0
2627,522.0,9.0
2628,506.0,0.0
2629,487.0,0.0
2630,477.0,11.0
2631,504.0,19.0
